order_id,order_date,customer,category,amount_original,currency_original,amount_brl
4514,2023-03-29,Tiago Almeida,Eletrônicos,3170.39,USD,16564.02
4515,2023-03-19,João Henriques,Moda,4164.96,BRL,4164.96
4516,2024-06-09,Eduarda Ribeiro,Casa,1955.41,USD,10490.19
4517,2023-03-07,Paulo Henriques,Casa,1201.69,BRL,1201.69
4519,2023-08-03,Felipe Henriques,Esporte,2345.55,USD,11502.11
4520,2023-11-20,Felipe Gomes,Eletrônicos,450.20,BRL,450.20
4521,2024-04-10,Eduarda Gomes,Livros,222.05,BRL,222.05
4522,2024-03-12,Paulo Jesus,Casa,3925.98,BRL,3925.98
4524,2024-11-13,Eduarda Esteves,Livros,3920.94,USD,22711.26
4525,2024-11-23,Vitória Barbosa,Esporte,827.05,BRL,827.05
4526,2024-11-23,Vitória Nogueira,Livros,58.67,BRL,58.67
4527,2023-02-26,Lucas Teixeira,Casa,2085.23,BRL,2085.23
4528,2024-10-24,Gabriela Martins,Eletrônicos,3008.03,BRL,3008.03
4529,2024-08-13,Felipe Oliveira,Moda,3690.06,BRL,3690.06
4530,2024-08-24,Mariana Martins,Casa,1434.99,USD,7962.47
4531,2023-07-22,Nuno Ribeiro,Esporte,783.51,BRL,783.51
4532,2024-06-28,Rafael Almeida,Casa,4374.63,BRL,4374.63
4533,2023-11-24,Tiago Esteves,Livros,1138.24,BRL,1138.24
4534,2024-09-07,Lucas Gomes,Livros,1468.92,BRL,1468.92
4535,2023-10-21,Ana Henriques,Esporte,4997.19,BRL,4997.19
4536,2024-08-09,Rafael Ferreira,Livros,3224.13,BRL,3224.13
4537,2024-04-22,Ana Barbosa,Moda,683.58,BRL,683.58
4538,2023-01-30,Isabela Nogueira,Moda,1415.29,BRL,1415.29
4539,2024-05-26,Carla Klein,Eletrônicos,4593.91,BRL,4593.91
4540,2024-07-11,Vitória Pereira,Moda,2059.68,BRL,2059.68
4541,2023-09-29,Henrique Pereira,Moda,4617.48,BRL,4617.48
4542,2023-02-27,Diego Ribeiro,Casa,1412.70,BRL,1412.70
4543,2023-11-25,Olívia Ferreira,Casa,850.81,BRL,850.81
4544,2024-09-28,Tiago Teixeira,Casa,4013.76,USD,21988.98
4545,2023-11-18,Gabriela Ribeiro,Livros,2619.46,BRL,2619.46
4546,2023-06-03,Diego Ribeiro,Casa,3528.87,BRL,3528.87
4548,2024-11-09,Bruno Gomes,Livros,1694.26,BRL,1694.26
4549,2024-09-23,Mariana Nogueira,Moda,2724.56,USD,14926.23
4550,2023-03-01,Isabela Teixeira,Moda,3257.28,BRL,3257.28
4551,2023-05-03,Tiago Henriques,Moda,4043.17,USD,20087.68
4552,2024-02-12,Henrique Lopes,Eletrônicos,4842.82,BRL,4842.82
4553,2023-01-28,Diego Duarte,Moda,3385.53,BRL,3385.53
4554,2024-01-24,João Martins,Livros,992.52,BRL,992.52
4555,2023-02-11,Bruno Queiroz,Livros,3116.96,BRL,3116.96
4556,2023-04-25,Vitória Ferreira,Livros,3777.94,BRL,3777.94
4557,2023-06-17,Tiago Gomes,Esporte,3421.16,BRL,3421.16
4558,2023-10-25,Felipe Almeida,Moda,1118.96,BRL,1118.96
4559,2024-03-13,Carla Martins,Casa,4790.12,USD,23908.93
4561,2023-05-23,Vitória Martins,Esporte,949.34,BRL,949.34
4562,2023-02-20,Felipe Pereira,Casa,1042.41,BRL,1042.41
4563,2024-04-11,Sofia Ferreira,Casa,1176.35,BRL,1176.35
4564,2024-01-17,João Gomes,Casa,2428.92,BRL,2428.92
4565,2023-09-18,Felipe Queiroz,Eletrônicos,330.19,BRL,330.19
4566,2024-04-14,Lucas Oliveira,Casa,3642.44,BRL,3642.44
4568,2023-03-28,João Teixeira,Casa,1159.36,USD,6057.19
4569,2024-08-02,Karina Ribeiro,Casa,4287.71,BRL,4287.71
4570,2024-12-08,Mariana Pereira,Eletrônicos,3538.87,BRL,3538.87
4571,2024-12-05,Olívia Pereira,Moda,4357.01,BRL,4357.01
4572,2024-07-26,Henrique Pereira,Livros,2009.73,BRL,2009.73
4573,2024-10-09,Nuno Henriques,Esporte,2259.09,BRL,2259.09
4574,2024-09-28,João Almeida,Moda,1118.69,BRL,1118.69
4576,2024-10-10,Henrique Nogueira,Livros,3901.50,BRL,3901.50
4577,2023-09-29,Henrique Klein,Eletrônicos,4018.23,BRL,4018.23
4578,2023-11-30,Paulo Oliveira,Esporte,4343.11,USD,21383.30
4579,2023-01-20,Rafael Duarte,Casa,4412.67,BRL,4412.67
4580,2024-05-13,Olívia Pereira,Livros,359.05,BRL,359.05
4581,2024-03-25,Felipe Lopes,Livros,2508.16,BRL,2508.16
4582,2024-03-30,Eduarda Barbosa,Esporte,2078.13,BRL,2078.13
4583,2023-04-05,Karina Santos,Moda,2002.58,BRL,2002.58
4584,2023-03-01,Paulo Henriques,Moda,4700.85,USD,24560.06
4585,2024-10-25,Eduarda Almeida,Casa,1481.88,BRL,1481.88
4586,2023-11-03,Eduarda Queiroz,Casa,2813.13,BRL,2813.13
4587,2024-11-02,Rafael Pereira,Não informado,2995.91,BRL,2995.91
4588,2023-04-18,Nuno Teixeira,Eletrônicos,2490.85,BRL,2490.85
4589,2024-03-29,Tiago Jesus,Esporte,3861.25,BRL,3861.25
4590,2023-02-21,Lucas Queiroz,Eletrônicos,517.82,USD,2683.86
4591,2024-01-24,João Esteves,Esporte,1733.30,BRL,1733.30
4592,2023-01-27,Ana Teixeira,Eletrônicos,1063.95,BRL,1063.95
4593,2024-07-22,Tiago Gomes,Esporte,3880.05,BRL,3880.05
4594,2024-04-04,Karina Gomes,Moda,4866.44,BRL,4866.44
4595,2023-01-10,Mariana Teixeira,Moda,1422.64,BRL,1422.64
4597,2024-12-31,Lucas Santos,Livros,589.54,BRL,589.54
4598,2024-10-06,Paulo Barbosa,Moda,2169.33,BRL,2169.33
4599,2023-09-17,Gabriela Barbosa,Esporte,1882.73,BRL,1882.73
4600,2023-02-02,Ana Pereira,Moda,642.15,BRL,642.15
4602,2024-04-17,Vitória Pereira,Casa,1393.13,USD,7159.16
4603,2023-11-11,Carla Vasconcelos,Eletrônicos,104.55,USD,514.75
4604,2023-07-06,Nuno Queiroz,Moda,4589.64,BRL,4589.64
4605,2023-11-11,Sofia Queiroz,Esporte,4879.40,BRL,4879.40
4607,2024-08-30,Diego Henriques,Não informado,3454.43,BRL,3454.43
4608,2024-11-05,Carla Klein,Livros,484.76,BRL,484.76
4609,2023-06-19,Felipe Ribeiro,Moda,942.83,BRL,942.83
4610,2023-12-08,Sofia Almeida,Esporte,3884.95,USD,19040.53
4611,2024-01-30,Vitória Barbosa,Esporte,515.87,USD,2537.41
4612,2024-01-02,Mariana Martins,Eletrônicos,1109.98,BRL,1109.98
4613,2023-12-02,Isabela Ferreira,Livros,3812.05,BRL,3812.05
4614,2024-03-16,Rafael Barbosa,Livros,2093.86,USD,10451.08
4616,2023-09-14,Olívia Duarte,Livros,1266.10,BRL,1266.10
4617,2023-09-30,Diego Henriques,Eletrônicos,2786.69,USD,13786.31
4618,2024-10-04,Carla Pereira,Moda,1598.43,BRL,1598.43
4619,2023-10-03,Olívia Ribeiro,Moda,875.84,BRL,875.84
4620,2023-12-18,Paulo Santos,Esporte,2617.30,BRL,2617.30
4621,2023-11-15,Olívia Martins,Esporte,2342.64,BRL,2342.64
4622,2023-03-06,Tiago Barbosa,Livros,3143.65,BRL,3143.65
4623,2024-01-05,Bruno Carvalho,Esporte,3290.69,BRL,3290.69
4624,2024-04-03,Nuno Queiroz,Moda,4407.45,BRL,4407.45
4625,2024-06-13,Bruno Santos,Moda,1767.89,USD,9484.20
4626,2023-06-20,Isabela Barbosa,Livros,3896.11,BRL,3896.11
4627,2024-12-28,Gabriela Ribeiro,Não informado,4265.22,USD,25799.89
4628,2023-12-27,Diego Gomes,Eletrônicos,778.46,BRL,778.46
4629,2024-02-22,Diego Gomes,Casa,3297.28,BRL,3297.28
4630,2024-06-08,Carla Queiroz,Esporte,763.02,BRL,763.02
4632,2023-07-22,Mariana Nogueira,Casa,4458.38,BRL,4458.38
4633,2023-01-08,Felipe Klein,Eletrônicos,1410.13,USD,7334.65
4634,2024-10-10,Rafael Martins,Esporte,485.10,BRL,485.10
4635,2024-07-09,Carla Duarte,Esporte,1615.93,BRL,1615.93
4636,2023-06-29,Mariana Duarte,Eletrônicos,3199.95,BRL,3199.95
4637,2023-08-20,Isabela Duarte,Não informado,4566.64,BRL,4566.64
4638,2023-04-17,Mariana Carvalho,Eletrônicos,213.48,BRL,213.48
4639,2023-06-09,Gabriela Oliveira,Eletrônicos,3587.77,BRL,3587.77
4640,2024-10-24,Henrique Queiroz,Livros,1959.83,BRL,1959.83
4641,2023-05-09,Felipe Pereira,Casa,1990.03,BRL,1990.03
4642,2024-10-05,Karina Jesus,Casa,1498.68,BRL,1498.68
4643,2024-03-05,Bruno Lopes,Esporte,4653.04,BRL,4653.04
4645,2024-02-23,Paulo Santos,Eletrônicos,1236.20,USD,6134.52
4646,2024-04-26,Ana Klein,Casa,2495.50,USD,12824.12
4647,2024-06-29,Vitória Santos,Esporte,2406.94,BRL,2406.94
4648,2023-02-07,Sofia Gomes,Casa,322.70,BRL,322.70
4650,2024-09-19,Rafael Gomes,Eletrônicos,788.79,BRL,788.79
4653,2024-03-11,Gabriela Henriques,Casa,3810.86,BRL,3810.86
4654,2024-06-15,Henrique Esteves,Eletrônicos,4886.82,USD,26216.32
4656,2023-03-07,Ana Santos,Moda,1682.82,USD,8792.06
4657,2023-04-11,Nuno Gomes,Casa,1424.22,BRL,1424.22
4658,2024-10-21,Paulo Nogueira,Eletrônicos,1530.25,BRL,1530.25
4659,2023-12-20,Lucas Henriques,Casa,4185.62,BRL,4185.62
4660,2023-08-11,Nuno Teixeira,Livros,863.03,BRL,863.03
4661,2023-12-08,Bruno Teixeira,Casa,638.90,BRL,638.90
4662,2024-09-19,Carla Santos,Eletrônicos,2018.94,BRL,2018.94
4663,2024-04-18,Mariana Ferreira,Eletrônicos,3676.53,BRL,3676.53
4664,2023-11-02,Sofia Duarte,Esporte,560.29,BRL,560.29
4665,2024-10-04,Mariana Ferreira,Moda,3359.55,BRL,3359.55
4666,2023-10-03,Tiago Lopes,Não informado,2005.20,BRL,2005.20
4667,2023-04-15,Gabriela Santos,Moda,3434.82,BRL,3434.82
4668,2024-04-13,Carla Martins,Esporte,30.38,BRL,30.38
4669,2024-06-01,Nuno Gomes,Casa,4945.15,USD,26529.25
4670,2024-10-10,Isabela Oliveira,Casa,1919.76,BRL,1919.76
4671,2023-05-01,Lucas Jesus,Moda,2430.04,BRL,2430.04
4672,2023-07-18,Tiago Esteves,Livros,664.14,BRL,664.14
4674,2023-05-31,Sofia Henriques,Moda,4898.14,BRL,4898.14
4675,2023-01-03,Rafael Klein,Moda,1855.09,BRL,1855.09
4676,2024-08-05,Gabriela Ferreira,Eletrônicos,1407.38,USD,7809.27
4677,2024-04-04,Henrique Klein,Casa,300.55,BRL,300.55
4678,2024-02-27,Bruno Santos,Moda,508.06,BRL,508.06
4679,2023-12-11,Mariana Barbosa,Casa,1861.56,BRL,1861.56
4680,2024-05-13,Mariana Santos,Livros,2795.77,BRL,2795.77
4681,2024-07-10,Diego Martins,Casa,873.52,USD,4831.61
4682,2023-03-23,Olívia Oliveira,Livros,4821.03,BRL,4821.03
4683,2023-01-09,Lucas Santos,Casa,2376.08,BRL,2376.08
4684,2024-01-03,Vitória Vasconcelos,Eletrônicos,3773.63,BRL,3773.63
4685,2023-02-01,Bruno Almeida,Livros,2823.16,BRL,2823.16
4686,2023-04-02,Mariana Oliveira,Eletrônicos,2855.48,BRL,2855.48
4687,2023-07-09,Vitória Queiroz,Eletrônicos,2217.41,BRL,2217.41
4688,2024-06-24,Mariana Martins,Eletrônicos,2178.50,BRL,2178.50
4689,2024-04-17,Lucas Pereira,Livros,2654.76,BRL,2654.76
4690,2024-11-17,Bruno Jesus,Eletrônicos,3005.63,BRL,3005.63
4692,2024-02-02,Eduarda Martins,Livros,1007.22,BRL,1007.22
4693,2023-11-19,Olívia Carvalho,Esporte,4271.03,BRL,4271.03
4694,2023-02-21,Eduarda Teixeira,Casa,855.35,BRL,855.35
4695,2023-10-09,Ana Barbosa,Esporte,843.00,BRL,843.00
4696,2024-06-29,Ana Lopes,Livros,1612.66,BRL,1612.66
4697,2024-12-15,Vitória Queiroz,Livros,4873.91,BRL,4873.91
4700,2023-08-25,Bruno Gomes,Livros,2530.60,USD,12409.56
4701,2024-12-12,Vitória Klein,Livros,1663.09,BRL,1663.09
4702,2024-10-26,Bruno Henriques,Eletrônicos,793.74,BRL,793.74
4703,2023-04-11,João Teixeira,Livros,2173.98,BRL,2173.98
4704,2023-08-31,João Klein,Casa,805.55,BRL,805.55
4705,2024-07-02,Henrique Queiroz,Moda,3941.98,USD,21803.88
4706,2023-07-10,Vitória Martins,Esporte,140.96,BRL,140.96
4707,2023-10-05,Ana Henriques,Moda,2614.98,BRL,2614.98
4708,2024-02-05,Bruno Queiroz,Casa,3849.15,BRL,3849.15
4709,2024-10-15,Ana Santos,Moda,694.79,BRL,694.79
4710,2023-04-16,Carla Duarte,Moda,4646.57,BRL,4646.57
4711,2024-10-06,Bruno Ferreira,Casa,3064.08,BRL,3064.08
4713,2023-08-12,Lucas Duarte,Moda,2906.38,USD,14252.31
4714,2023-03-17,Carla Duarte,Moda,1346.63,BRL,1346.63
4716,2024-09-13,Tiago Barbosa,Moda,583.15,BRL,583.15
4718,2023-01-25,Carla Ferreira,Esporte,1510.02,BRL,1510.02
4719,2023-06-11,Gabriela Duarte,Esporte,2911.90,BRL,2911.90
4720,2023-09-16,Karina Lopes,Eletrônicos,2850.55,BRL,2850.55
4721,2023-06-14,Isabela Martins,Eletrônicos,3837.12,USD,18578.18
4722,2024-02-16,Nuno Ferreira,Livros,1784.93,BRL,1784.93
4723,2023-06-06,Isabela Barbosa,Moda,3961.75,BRL,3961.75
4725,2024-08-05,Mariana Barbosa,Eletrônicos,3317.81,USD,18409.86
4726,2023-04-29,Lucas Santos,Casa,4538.02,BRL,4538.02
4728,2023-01-11,Sofia Pereira,Moda,3451.38,BRL,3451.38
4730,2023-04-29,Gabriela Vasconcelos,Moda,259.50,BRL,259.50
4731,2023-07-11,Diego Teixeira,Moda,3042.83,BRL,3042.83
4732,2023-04-19,Gabriela Nogueira,Casa,4550.52,BRL,4550.52
4733,2024-03-07,Rafael Henriques,Eletrônicos,3286.91,BRL,3286.91
4734,2024-07-17,Felipe Santos,Casa,2252.81,BRL,2252.81
4735,2023-09-01,Tiago Teixeira,Eletrônicos,3879.89,USD,19194.59
4736,2023-01-07,Eduarda Santos,Esporte,2527.32,BRL,2527.32
4739,2024-04-17,Mariana Pereira,Eletrônicos,4825.78,BRL,4825.78
4740,2024-11-14,Paulo Nogueira,Eletrônicos,1530.22,USD,8863.49
4741,2023-05-14,Isabela Almeida,Casa,2424.56,BRL,2424.56
4742,2024-02-04,Nuno Queiroz,Eletrônicos,2792.84,BRL,2792.84
4743,2023-10-05,Eduarda Martins,Livros,1676.42,BRL,1676.42
4744,2023-02-22,Karina Vasconcelos,Livros,1567.79,BRL,1567.79
4745,2024-01-15,Olívia Esteves,Moda,721.73,BRL,721.73
4746,2024-04-10,Karina Almeida,Casa,882.74,BRL,882.74
4747,2023-08-31,Ana Nogueira,Livros,1542.25,BRL,1542.25
4748,2024-06-06,Henrique Vasconcelos,Casa,236.92,BRL,236.92
4750,2023-07-03,Nuno Henriques,Esporte,4906.11,BRL,4906.11
4751,2023-03-13,Felipe Teixeira,Esporte,436.03,BRL,436.03
4752,2024-10-31,Rafael Klein,Esporte,4685.20,BRL,4685.20
4753,2023-01-22,Gabriela Ferreira,Esporte,2690.92,BRL,2690.92
4754,2023-09-08,Olívia Santos,Moda,2233.69,BRL,2233.69
4755,2023-05-29,Mariana Lopes,Moda,992.47,BRL,992.47
4756,2024-01-25,Sofia Jesus,Livros,3512.49,USD,17276.88
4757,2024-04-05,Bruno Henriques,Casa,4169.51,BRL,4169.51
4759,2023-10-07,Gabriela Queiroz,Casa,534.97,USD,2719.57
4760,2023-03-17,Carla Gomes,Esporte,2765.50,BRL,2765.50
4761,2024-09-22,Vitória Almeida,Eletrônicos,4227.73,BRL,4227.73
4763,2023-03-04,Gabriela Barbosa,Moda,275.63,USD,1440.06
4764,2024-12-13,Carla Barbosa,Eletrônicos,3881.47,BRL,3881.47
4765,2024-09-28,Gabriela Klein,Moda,4068.89,BRL,4068.89
4766,2024-07-16,Henrique Gomes,Eletrônicos,2596.95,BRL,2596.95
4767,2024-10-11,Sofia Klein,Livros,734.16,USD,4112.40
4768,2023-05-04,Vitória Barbosa,Casa,4603.14,BRL,4603.14
4769,2023-02-20,Sofia Pereira,Casa,4802.20,USD,24889.80
4770,2023-03-03,Felipe Queiroz,Livros,811.93,BRL,811.93
4771,2023-07-20,Vitória Esteves,Esporte,1000.78,BRL,1000.78
4773,2024-05-30,Bruno Santos,Casa,1022.04,USD,5266.16
4774,2024-06-29,Tiago Lopes,Casa,3204.24,USD,17189.79
4775,2024-03-02,Olívia Santos,Eletrônicos,3411.55,BRL,3411.55
4776,2023-02-11,Ana Esteves,Livros,714.57,BRL,714.57
4777,2024-03-18,Mariana Henriques,Livros,786.53,BRL,786.53
4778,2023-04-21,Paulo Santos,Eletrônicos,1216.96,BRL,1216.96
4779,2024-05-07,Carla Ferreira,Moda,1227.34,BRL,1227.34
4780,2023-01-24,Olívia Klein,Esporte,1050.25,BRL,1050.25
4781,2024-07-27,Karina Queiroz,Esporte,1593.14,USD,8811.98
4782,2024-03-05,Sofia Esteves,Livros,3684.32,BRL,3684.32
4783,2024-05-09,João Teixeira,Eletrônicos,2962.57,BRL,2962.57
4784,2024-02-08,Lucas Barbosa,Moda,2015.01,BRL,2015.01
4786,2023-11-21,Henrique Duarte,Moda,4888.00,USD,24066.07
4787,2024-01-01,Carla Esteves,Casa,284.26,BRL,284.26
4788,2024-08-29,Ana Klein,Livros,4334.78,USD,24052.83
4789,2024-05-15,Eduarda Vasconcelos,Moda,4197.54,BRL,4197.54
4790,2023-12-17,Tiago Nogueira,Moda,2144.27,USD,10509.28
4791,2023-09-05,Gabriela Santos,Livros,2812.91,USD,13916.03
4792,2023-12-02,Mariana Martins,Moda,1135.74,BRL,1135.74
4793,2024-11-21,Tiago Ribeiro,Esporte,2865.11,BRL,2865.11
4794,2023-07-21,Olívia Pereira,Casa,4468.37,BRL,4468.37
4795,2024-09-26,João Klein,Livros,2417.42,BRL,2417.42
4796,2024-12-31,Sofia Santos,Moda,3910.27,BRL,3910.27
4798,2024-09-25,Henrique Carvalho,Eletrônicos,4013.85,BRL,4013.85
4799,2024-02-20,Vitória Nogueira,Livros,3154.69,BRL,3154.69
4800,2023-02-05,Rafael Barbosa,Eletrônicos,2622.53,BRL,2622.53
4801,2024-06-10,Carla Jesus,Eletrônicos,1864.65,BRL,1864.65
4802,2023-07-09,João Vasconcelos,Esporte,4665.14,USD,22450.99
4803,2023-09-24,Isabela Nogueira,Livros,3250.67,BRL,3250.67
4804,2024-02-18,Rafael Carvalho,Casa,2966.15,BRL,2966.15
4805,2023-01-04,Diego Martins,Esporte,1504.99,BRL,1504.99
4807,2023-10-14,João Esteves,Casa,843.41,BRL,843.41
4808,2023-06-06,Lucas Santos,Casa,3611.86,USD,17487.54
4809,2023-07-12,Olívia Ribeiro,Casa,61.01,USD,293.61
4810,2024-09-01,Lucas Teixeira,Livros,235.04,BRL,235.04
4812,2024-10-26,Lucas Ribeiro,Livros,4447.18,BRL,4447.18
4813,2024-03-25,Gabriela Barbosa,Eletrônicos,637.30,BRL,637.30
4814,2023-05-18,Nuno Klein,Casa,407.34,BRL,407.34
4815,2023-10-25,Nuno Barbosa,Esporte,1497.35,USD,7611.93
4816,2023-08-05,Carla Barbosa,Eletrônicos,3901.67,BRL,3901.67
4817,2023-06-01,Gabriela Duarte,Casa,3590.45,USD,17383.88
4818,2023-06-30,Vitória Queiroz,Livros,1361.08,BRL,1361.08
4819,2024-11-13,Carla Vasconcelos,Moda,204.58,USD,1184.99
4820,2024-03-26,Paulo Queiroz,Casa,3177.23,BRL,3177.23
4821,2023-12-13,Carla Vasconcelos,Livros,2039.11,BRL,2039.11
4822,2023-05-01,Lucas Gomes,Livros,3926.11,BRL,3926.11
4823,2023-07-19,Sofia Vasconcelos,Livros,3730.23,BRL,3730.23
4824,2024-11-05,Ana Vasconcelos,Esporte,2286.35,BRL,2286.35
4825,2023-01-21,Tiago Oliveira,Moda,514.86,BRL,514.86
4826,2024-04-13,Carla Carvalho,Eletrônicos,3917.38,BRL,3917.38
4827,2023-09-03,Tiago Gomes,Moda,1831.81,BRL,1831.81
4828,2024-03-05,Isabela Vasconcelos,Eletrônicos,1374.60,USD,6861.04
4829,2023-06-23,Carla Carvalho,Casa,3234.09,BRL,3234.09
4830,2023-01-03,Rafael Lopes,Moda,1406.04,USD,7313.38
4831,2024-03-18,Karina Barbosa,Esporte,286.27,BRL,286.27
4832,2024-07-13,Isabela Queiroz,Moda,4300.21,USD,23785.32
4834,2023-12-07,Ana Martins,Casa,3620.85,BRL,3620.85
4835,2024-11-29,Paulo Queiroz,Eletrônicos,4772.31,BRL,4772.31
4837,2024-05-21,Sofia Jesus,Moda,218.03,BRL,218.03
4838,2024-07-21,Diego Gomes,Casa,2423.98,USD,13407.52
4839,2023-12-20,João Esteves,Moda,780.18,BRL,780.18
4840,2023-04-19,Gabriela Carvalho,Livros,4609.61,USD,23130.56
4841,2024-03-30,Rafael Jesus,Livros,3169.58,BRL,3169.58
4842,2024-02-16,Lucas Ferreira,Moda,2021.85,BRL,2021.85
4845,2024-08-04,João Esteves,Livros,649.41,USD,3603.45
4846,2024-05-05,Lucas Martins,Moda,4102.34,BRL,4102.34
4847,2023-11-04,Felipe Vasconcelos,Esporte,2295.56,BRL,2295.56
4848,2024-01-02,João Henriques,Livros,4497.56,BRL,4497.56
4849,2023-11-25,Vitória Klein,Não informado,3131.04,BRL,3131.04
4850,2024-01-16,Gabriela Santos,Esporte,2563.53,BRL,2563.53
4851,2024-06-09,Nuno Teixeira,Casa,4947.50,BRL,4947.50
4852,2023-04-15,Mariana Duarte,Esporte,4448.49,BRL,4448.49
4853,2024-10-16,Diego Almeida,Livros,3342.38,BRL,3342.38
4854,2023-06-06,Karina Nogueira,Esporte,3054.01,BRL,3054.01
4855,2023-07-27,Ana Gomes,Não informado,236.01,BRL,236.01
4856,2023-11-14,Vitória Ribeiro,Livros,1197.84,BRL,1197.84
4857,2024-02-11,Paulo Pereira,Eletrônicos,4380.48,BRL,4380.48
4858,2024-05-24,Isabela Nogueira,Não informado,1028.08,USD,5297.29
4859,2023-10-01,Vitória Teixeira,Esporte,35.95,BRL,35.95
4861,2024-11-03,Lucas Lopes,Esporte,322.63,BRL,322.63
4862,2024-07-13,Gabriela Nogueira,Eletrônicos,4512.12,BRL,4512.12
4863,2023-04-18,Isabela Queiroz,Moda,999.26,USD,5014.19
4865,2024-07-28,Vitória Vasconcelos,Moda,293.51,USD,1623.46
4868,2023-09-16,Carla Santos,Casa,3523.97,BRL,3523.97
4869,2024-10-17,Karina Santos,Casa,140.79,BRL,140.79
4872,2023-02-06,Sofia Duarte,Livros,3840.49,BRL,3840.49
4873,2024-09-27,Tiago Vasconcelos,Esporte,1391.65,BRL,1391.65
4874,2023-06-08,Vitória Ribeiro,Esporte,4525.05,BRL,4525.05
4875,2023-05-18,Gabriela Barbosa,Livros,740.89,BRL,740.89
4876,2023-10-29,Tiago Lopes,Eletrônicos,50.58,BRL,50.58
4877,2023-05-02,Lucas Jesus,Moda,3070.58,BRL,3070.58
4878,2024-05-02,Diego Klein,Eletrônicos,3365.05,BRL,3365.05
4879,2024-02-25,Vitória Barbosa,Livros,945.84,USD,4693.64
4880,2024-09-05,Paulo Gomes,Livros,2673.03,BRL,2673.03
4881,2023-05-23,Carla Queiroz,Casa,3415.01,BRL,3415.01
4882,2023-01-25,João Almeida,Eletrônicos,1013.75,BRL,1013.75
4883,2023-08-30,Olívia Pereira,Eletrônicos,1126.49,BRL,1126.49
4884,2024-09-28,Lucas Esteves,Livros,1462.20,BRL,1462.20
4885,2024-01-21,Paulo Klein,Moda,4990.15,BRL,4990.15
4886,2024-09-14,Vitória Queiroz,Livros,1593.05,BRL,1593.05
4887,2023-05-27,Carla Santos,Eletrônicos,4446.65,BRL,4446.65
4888,2023-05-07,Felipe Henriques,Esporte,2874.42,BRL,2874.42
4889,2024-04-05,Tiago Klein,Esporte,3762.43,USD,19334.75
4890,2023-02-12,Eduarda Ferreira,Moda,2244.60,BRL,2244.60
4891,2024-11-16,João Oliveira,Livros,1828.54,BRL,1828.54
4893,2023-01-02,Gabriela Santos,Eletrônicos,4885.79,BRL,4885.79
4894,2024-11-14,Karina Pereira,Casa,3234.80,BRL,3234.80
4895,2023-01-17,Lucas Duarte,Livros,3447.55,BRL,3447.55
4896,2024-03-10,Rafael Carvalho,Moda,4448.85,BRL,4448.85
4897,2023-11-02,Sofia Martins,Não informado,2156.03,BRL,2156.03
4898,2024-11-29,Isabela Nogueira,Casa,617.53,BRL,617.53
4900,2023-09-10,Lucas Ferreira,Eletrônicos,3950.09,USD,19541.89
4901,2024-04-11,Vitória Vasconcelos,Esporte,4159.99,BRL,4159.99
4902,2023-09-03,Carla Jesus,Casa,1675.01,BRL,1675.01
4905,2023-06-07,Felipe Teixeira,Casa,4760.85,BRL,4760.85
4906,2024-08-06,Isabela Duarte,Esporte,2787.78,BRL,2787.78
4907,2024-12-26,Eduarda Barbosa,Esporte,3830.84,BRL,3830.84
4908,2024-07-10,Diego Pereira,Casa,2794.21,BRL,2794.21
4909,2023-12-03,Rafael Henriques,Esporte,2645.19,BRL,2645.19
4910,2024-08-27,Paulo Almeida,Não informado,768.15,BRL,768.15
4913,2024-03-07,João Duarte,Eletrônicos,2336.64,USD,11662.87
4914,2023-06-13,Rafael Jesus,Moda,3113.43,BRL,3113.43
4915,2024-06-18,Karina Ribeiro,Moda,2320.09,BRL,2320.09
4916,2023-08-02,Mariana Gomes,Casa,3809.90,BRL,3809.90
4917,2024-07-20,Bruno Ribeiro,Moda,879.93,BRL,879.93
4918,2024-04-18,Felipe Jesus,Casa,602.87,BRL,602.87
4919,2023-04-05,Rafael Martins,Não informado,1237.05,BRL,1237.05
4920,2024-06-05,Lucas Pereira,Casa,216.55,BRL,216.55
4921,2023-07-04,Olívia Esteves,Livros,66.02,BRL,66.02
4922,2023-05-28,Sofia Carvalho,Casa,1323.65,BRL,1323.65
4923,2023-02-12,João Teixeira,Casa,3259.94,BRL,3259.94
4924,2024-08-19,Sofia Carvalho,Esporte,147.70,BRL,147.70
4925,2023-08-18,Eduarda Queiroz,Esporte,2566.71,BRL,2566.71
4927,2024-11-24,Tiago Nogueira,Moda,3758.36,BRL,3758.36
4928,2023-10-22,Karina Pereira,Livros,754.25,USD,3834.31
4930,2023-05-17,Paulo Santos,Esporte,3419.09,BRL,3419.09
4931,2024-05-17,Isabela Jesus,Moda,1319.22,BRL,1319.22
4932,2024-12-27,Olívia Oliveira,Eletrônicos,3095.28,BRL,3095.28
4933,2024-07-23,Carla Oliveira,Casa,2997.84,BRL,2997.84
4934,2024-06-26,Carla Gomes,Eletrônicos,3092.02,BRL,3092.02
4935,2024-02-29,Lucas Almeida,Livros,2849.65,USD,14141.10
4936,2024-03-25,Bruno Pereira,Eletrônicos,3467.32,USD,17306.43
4937,2024-07-23,Mariana Klein,Livros,1296.90,BRL,1296.90
4938,2023-03-29,Isabela Vasconcelos,Livros,1313.38,BRL,1313.38
4939,2024-04-23,Henrique Lopes,Esporte,3773.73,BRL,3773.73
